t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
# roles: P0:P D0:D
# metric: P0:cache_occupancy D0:cache_occupancy
110.02,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
110.52,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
111.02,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
111.52,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
112.02,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
112.52,0.9588,84293,0,105000,0.8028,0.0000,0.8802,177804,1,202000,0.8802,0.0000
113.02,0.9588,92485,0,105000,0.8808,0.0000,0.8802,177804,1,202000,0.8802,0.0000
113.52,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
114.02,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
114.52,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
115.02,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
115.52,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
116.02,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
116.52,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
117.02,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
117.52,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
118.02,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
118.52,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
119.02,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
119.52,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
120.02,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
120.52,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
121.02,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
121.52,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
122.02,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
122.52,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
123.02,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
123.52,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
124.02,0.9588,100677,0,105000,0.9588,0.0000,0.8802,177804,1,202000,0.8802,0.0000
124.52,0.9594,84350,0,105000,0.8033,0.0000,0.8802,177804,1,202000,0.8802,0.0000
125.02,0.9594,92542,0,105000,0.8814,0.0000,0.8802,177804,1,202000,0.8802,0.0000
125.52,0.9594,100734,0,105000,0.9594,0.0000,0.8802,177804,1,202000,0.8802,0.0000
126.02,0.9594,100734,0,105000,0.9594,0.0000,0.8802,177804,1,202000,0.8802,0.0000
126.52,0.9594,100734,0,105000,0.9594,0.0000,0.8802,177804,1,202000,0.8802,0.0000
127.02,0.9594,100734,0,105000,0.9594,0.0000,0.8802,177804,1,202000,0.8802,0.0000
127.52,0.9594,100734,0,105000,0.9594,0.0000,0.8802,177804,1,202000,0.8802,0.0000
128.02,0.9594,100734,0,105000,0.9594,0.0000,0.8802,177804,1,202000,0.8802,0.0000
128.52,0.9594,100734,0,105000,0.9594,0.0000,0.8802,177804,1,202000,0.8802,0.0000
129.02,0.9594,100734,0,105000,0.9594,0.0000,0.8802,177804,1,202000,0.8802,0.0000
129.52,0.9594,100734,0,105000,0.9594,0.0000,0.8802,177804,1,202000,0.8802,0.0000
130.02,0.9594,100734,0,105000,0.9594,0.0000,0.8802,177804,1,202000,0.8802,0.0000
130.52,0.9594,100734,0,105000,0.9594,0.0000,0.8802,177804,1,202000,0.8802,0.0000
131.02,0.9594,100734,0,105000,0.9594,0.0000,0.8802,177804,1,202000,0.8802,0.0000
131.52,0.9594,100734,0,105000,0.9594,0.0000,0.8802,177804,1,202000,0.8802,0.0000
132.02,0.9594,100734,0,105000,0.9594,0.0000,0.8802,177804,1,202000,0.8802,0.0000
132.52,0.9594,100734,0,105000,0.9594,0.0000,0.8802,177804,1,202000,0.8802,0.0000
133.02,0.9594,100734,0,105000,0.9594,0.0000,0.8802,177804,1,202000,0.8802,0.0000
133.52,0.9594,100734,0,105000,0.9594,0.0000,0.8802,177804,1,202000,0.8802,0.0000
134.02,0.9594,100734,0,105000,0.9594,0.0000,0.8802,177804,1,202000,0.8802,0.0000
134.52,0.9594,100734,0,105000,0.9594,0.0000,0.8802,177804,1,202000,0.8802,0.0000
