t,p_used_tokens,p_usage,p_used_gb,p_running,p_queue,p_capacity,d_used_tokens,d_usage,d_used_gb,d_running,d_queue,d_capacity,d_transfer_req,d_prealloc_req,d_prealloc_usage
50.487,5049.0,0.06,0.770416259765625,,,85172.0,15320.0,0.17987131921288688,2.337646484375,4.0,0.0,85172.0,0.0,0.0,0.0
51.028,5049.0,0.06,0.770416259765625,,,85172.0,15320.0,0.17987131921288688,2.337646484375,4.0,0.0,85172.0,0.0,0.0,0.0
51.57,5049.0,0.06,0.770416259765625,,,85172.0,15320.0,0.17987131921288688,2.337646484375,4.0,0.0,85172.0,0.0,0.0,0.0
52.112,5049.0,0.06,0.770416259765625,,,85172.0,15320.0,0.17987131921288688,2.337646484375,4.0,0.0,85172.0,0.0,0.0,0.0
52.653,5049.0,0.06,0.770416259765625,,,85172.0,15480.0,0.18174987084957497,2.362060546875,4.0,0.0,85172.0,0.0,0.0,0.0
53.195,5049.0,0.06,0.770416259765625,,,85172.0,15480.0,0.18174987084957497,2.362060546875,4.0,0.0,85172.0,0.0,0.0,0.0
53.738,5049.0,0.06,0.770416259765625,,,85172.0,15480.0,0.18174987084957497,2.362060546875,4.0,0.0,85172.0,0.0,0.0,0.0
54.28,5049.0,0.06,0.770416259765625,,,85172.0,15640.0,0.1836284224862631,2.386474609375,4.0,0.0,85172.0,0.0,0.0,0.0
54.821,5049.0,0.06,0.770416259765625,,,85172.0,15640.0,0.1836284224862631,2.386474609375,4.0,0.0,85172.0,0.0,0.0,0.0
55.364,5049.0,0.06,0.770416259765625,,,85172.0,15640.0,0.1836284224862631,2.386474609375,4.0,0.0,85172.0,0.0,0.0,0.0
55.906,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
56.445,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
56.975,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
57.538,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
58.076,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
58.626,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
59.176,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
59.705,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
60.228,5049.0,0.06,0.770416259765625,,,85172.0,11831.0,0.13890715258535669,1.805267333984375,4.0,0.0,85172.0,0.0,0.0,0.0
