t,p_used_tokens,p_usage,p_used_gb,p_running,p_queue,p_capacity,d_used_tokens,d_usage,d_used_gb,d_running,d_queue,d_capacity,d_transfer_req,d_prealloc_req,d_prealloc_usage
76.543,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
77.11,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
77.658,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
78.207,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
78.756,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
79.304,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
79.853,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
80.403,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
80.952,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
81.498,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
82.033,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
82.582,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
83.131,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
83.68,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
84.229,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
84.778,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
85.326,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
85.877,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
86.421,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
86.969,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
87.77,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
88.293,0.0,0.0,0.0,,,85172.0,6082.0,0.0714084440896069,0.92803955078125,1.0,0.0,85172.0,0.0,0.0,0.0
88.824,0.0,0.0,0.0,,,85172.0,6082.0,0.0714084440896069,0.92803955078125,1.0,0.0,85172.0,0.0,0.0,0.0
89.35,0.0,0.0,0.0,,,85172.0,6082.0,0.0714084440896069,0.92803955078125,1.0,0.0,85172.0,0.0,0.0,0.0
89.876,0.0,0.0,0.0,,,85172.0,6122.0,0.07187808199877894,0.93414306640625,1.0,0.0,85172.0,0.0,0.0,0.0
90.402,0.0,0.0,0.0,,,85172.0,6122.0,0.07187808199877894,0.93414306640625,1.0,0.0,85172.0,0.0,0.0,0.0
90.928,0.0,0.0,0.0,,,85172.0,6122.0,0.07187808199877894,0.93414306640625,1.0,0.0,85172.0,0.0,0.0,0.0
91.455,0.0,0.0,0.0,,,85172.0,6122.0,0.07187808199877894,0.93414306640625,1.0,0.0,85172.0,0.0,0.0,0.0
91.982,6074.0,0.07,0.92681884765625,,,85172.0,6162.0,0.07234771990795097,0.94024658203125,1.0,0.0,85172.0,0.0,0.0,0.0
92.508,6074.0,0.07,0.92681884765625,,,85172.0,6162.0,0.07234771990795097,0.94024658203125,1.0,0.0,85172.0,0.0,0.0,0.0
93.035,6074.0,0.07,0.92681884765625,,,85172.0,6162.0,0.07234771990795097,0.94024658203125,1.0,0.0,85172.0,0.0,0.0,0.0
93.615,6074.0,0.07,0.92681884765625,,,85172.0,6202.0,0.072817357817123,0.94635009765625,1.0,0.0,85172.0,0.0,0.0,0.0
94.187,6074.0,0.07,0.92681884765625,,,85172.0,6202.0,0.072817357817123,0.94635009765625,1.0,0.0,85172.0,0.0,0.0,0.0
94.756,6074.0,0.07,0.92681884765625,,,85172.0,6202.0,0.072817357817123,0.94635009765625,1.0,0.0,85172.0,0.0,0.0,0.0
95.329,6074.0,0.07,0.92681884765625,,,85172.0,6242.0,0.07328699572629503,0.95245361328125,1.0,0.0,85172.0,0.0,0.0,0.0
95.9,6074.0,0.07,0.92681884765625,,,85172.0,6242.0,0.07328699572629503,0.95245361328125,1.0,0.0,85172.0,0.0,0.0,0.0
96.471,6074.0,0.07,0.92681884765625,,,85172.0,6242.0,0.07328699572629503,0.95245361328125,1.0,0.0,85172.0,0.0,0.0,0.0
97.042,6074.0,0.07,0.92681884765625,,,85172.0,6282.0,0.07375663363546706,0.95855712890625,1.0,0.0,85172.0,0.0,0.0,0.0
97.613,6074.0,0.07,0.92681884765625,,,85172.0,6282.0,0.07375663363546706,0.95855712890625,1.0,0.0,85172.0,0.0,0.0,0.0
98.184,6074.0,0.07,0.92681884765625,,,85172.0,6282.0,0.07375663363546706,0.95855712890625,1.0,0.0,85172.0,0.0,0.0,0.0
