t,p_used_tokens,p_usage,p_used_gb,p_running,p_queue,p_capacity,d_used_tokens,d_usage,d_used_gb,d_running,d_queue,d_capacity,d_transfer_req,d_prealloc_req,d_prealloc_usage
16.212,1199.0,0.01,0.1463623046875,,,208929.0,8733.0,0.04179888861766438,1.0660400390625,4.0,0.0,208929.0,0.0,0.0,0.0
16.876,1199.0,0.01,0.1463623046875,,,208929.0,13294.0,0.06362927118781979,1.622802734375,5.0,0.0,208929.0,0.0,0.0,0.0
17.422,1199.0,0.01,0.1463623046875,,,208929.0,13294.0,0.06362927118781979,1.622802734375,5.0,0.0,208929.0,0.0,0.0,0.0
17.956,1199.0,0.01,0.1463623046875,,,208929.0,17984.0,0.08607708838887852,2.1953125,8.0,0.0,208929.0,0.0,0.0,0.0
18.531,1199.0,0.01,0.1463623046875,,,208929.0,17984.0,0.08607708838887852,2.1953125,8.0,0.0,208929.0,0.0,0.0,0.0
19.095,1199.0,0.01,0.1463623046875,,,208929.0,18304.0,0.08760870917871622,2.234375,8.0,0.0,208929.0,0.0,0.0,0.0
19.662,1199.0,0.01,0.1463623046875,,,208929.0,18304.0,0.08760870917871622,2.234375,8.0,0.0,208929.0,0.0,0.0,0.0
20.229,1199.0,0.01,0.1463623046875,,,208929.0,18624.0,0.08914032996855391,2.2734375,8.0,0.0,208929.0,0.0,0.0,0.0
20.784,1199.0,0.01,0.1463623046875,,,208929.0,18624.0,0.08914032996855391,2.2734375,8.0,0.0,208929.0,0.0,0.0,0.0
21.334,1199.0,0.01,0.1463623046875,,,208929.0,14184.0,0.06788909150955588,1.7314453125,6.0,0.0,208929.0,0.0,0.0,0.0
21.896,1199.0,0.01,0.1463623046875,,,208929.0,7158.0,0.034260442542681964,0.873779296875,3.0,0.0,208929.0,0.0,0.0,0.0
22.466,1199.0,0.01,0.1463623046875,,,208929.0,7158.0,0.034260442542681964,0.873779296875,3.0,0.0,208929.0,0.0,0.0,0.0
23.035,1199.0,0.01,0.1463623046875,,,208929.0,2416.0,0.011563736963274606,0.294921875,2.0,0.0,208929.0,0.0,0.0,0.0
23.585,1199.0,0.01,0.1463623046875,,,208929.0,2416.0,0.011563736963274606,0.294921875,2.0,0.0,208929.0,0.0,0.0,0.0
24.133,1199.0,0.01,0.1463623046875,,,208929.0,2416.0,0.011563736963274606,0.294921875,2.0,0.0,208929.0,0.0,0.0,0.0
24.682,1199.0,0.01,0.1463623046875,,,208929.0,2416.0,0.011563736963274606,0.294921875,2.0,0.0,208929.0,0.0,0.0,0.0
