elapsed_s,gpu_hbm_mb,gpu0_hbm_mb,gpu1_hbm_mb,proc_rss_mb,proc_anon_mb,proc_pss_mb,proc_pss_anon_mb,proc_locked_mb,file_cache_mb,hicache_dir_mb,anonpages_mb,reclaimable_mb,nonreclaimable_mb,mem_used_mb,mem_avail_mb,mem_total_mb,rss_plus_cache_mb,n_pids
108.1,75586.0,31898.0,43688.0,27639.3,24263.7,13661.5,12795.5,0.0,148784.8,0.0,33681.7,163621.9,520697.9,684319.9,504673.8,1031900.8,176424.2,42
109.1,75586.0,31898.0,43688.0,27445.3,24069.7,13467.5,12601.5,0.0,148784.8,0.0,33791.7,163621.9,520774.6,684396.6,504597.1,1031900.8,176230.2,42
110.1,75586.0,31898.0,43688.0,27247.3,23871.7,13269.5,12403.5,0.0,148784.8,0.0,33892.7,163622.2,520876.1,684498.3,504495.6,1031900.8,176032.2,42
111.1,75586.0,31898.0,43688.0,27039.3,23663.7,13061.5,12195.5,0.0,148784.8,0.0,33985.0,163622.1,520986.5,684608.5,504385.2,1031900.8,175824.2,42
112.1,75586.0,31898.0,43688.0,27313.3,23937.7,13335.5,12469.5,0.0,148784.8,0.0,34113.1,163621.9,521106.2,684728.2,504265.5,1031900.8,176098.2,42
113.1,75586.0,31898.0,43688.0,27515.4,24139.7,13537.5,12671.5,0.0,148784.9,0.0,34224.0,163624.2,521558.7,685182.8,503813.0,1031900.8,176300.2,42
114.1,75586.0,31898.0,43688.0,27343.4,23967.7,13365.5,12499.5,0.0,148377.4,0.0,34260.7,163217.3,521661.1,684878.3,503710.6,1031900.8,175720.7,42
115.1,75586.0,31898.0,43688.0,27161.4,23785.7,13183.5,12317.5,0.0,148377.4,0.0,34260.7,163217.7,521667.4,684885.1,503704.3,1031900.8,175538.7,42
116.1,75586.0,31898.0,43688.0,26981.4,23605.8,13003.6,12137.5,0.0,148377.4,0.0,34260.7,163218.0,521671.5,684889.4,503700.3,1031900.8,175358.7,42
117.1,75586.0,31898.0,43688.0,26797.4,23421.8,12819.6,11953.5,0.0,148377.4,0.0,34260.8,163218.3,521658.3,684876.6,503713.4,1031900.8,175174.7,42
118.1,75586.0,31898.0,43688.0,26621.4,23245.8,12643.6,11777.5,0.0,148377.4,0.0,34269.8,163217.9,521683.8,684901.7,503687.9,1031900.8,174998.7,42
119.1,75586.0,31898.0,43688.0,26275.4,22899.8,12297.6,11431.5,0.0,148377.4,0.0,34058.8,163217.7,521492.5,684710.2,503879.2,1031900.8,174652.7,42
120.1,75586.0,31898.0,43688.0,26089.4,22713.8,12111.6,11245.5,0.0,148377.4,0.0,34086.3,163217.9,521509.0,684726.9,503862.7,1031900.8,174466.7,42
121.1,75586.0,31898.0,43688.0,25907.4,22531.8,11929.6,11063.6,0.0,148377.4,0.0,34150.6,163217.7,521606.0,684823.6,503765.8,1031900.8,174284.8,42
122.1,75586.0,31898.0,43688.0,25747.4,22371.8,11769.6,10903.6,0.0,148377.4,0.0,34205.8,163217.8,521688.0,684905.8,503683.8,1031900.8,174124.8,42
123.1,75586.0,31898.0,43688.0,25581.4,22205.8,11603.6,10737.6,0.0,148377.4,0.0,34251.0,163218.1,521729.3,684947.3,503642.5,1031900.8,173958.8,42
124.1,75586.0,31898.0,43688.0,25415.4,22039.8,11437.6,10571.6,0.0,148377.4,0.0,34288.5,163218.3,521775.5,684993.8,503596.2,1031900.8,173792.8,42
125.1,75586.0,31898.0,43688.0,25258.0,21882.3,11280.1,10414.1,0.0,148377.4,0.0,33912.8,163218.4,521387.1,684605.5,503984.6,1031900.8,173635.3,42
126.1,75586.0,31898.0,43688.0,24928.0,21552.3,10950.2,10084.1,0.0,148377.4,0.0,33912.5,163218.4,521383.5,684601.9,503988.2,1031900.8,173305.4,42
127.1,75586.0,31898.0,43688.0,25496.0,22120.3,11518.2,10652.1,0.0,148377.4,0.0,33912.5,163218.9,521514.9,684733.8,503856.8,1031900.8,173873.4,42
128.1,75586.0,31898.0,43688.0,25566.0,22190.3,11588.2,10722.1,0.0,147920.9,0.0,33912.0,162764.7,521775.1,684539.8,503596.7,1031900.8,173486.9,42
129.1,75586.0,31898.0,43688.0,25400.0,22024.3,11422.2,10556.1,0.0,147920.4,0.0,33912.0,162764.1,521804.0,684568.2,503567.7,1031900.8,173320.4,42
130.1,75586.0,31898.0,43688.0,25248.0,21872.4,11270.2,10404.1,0.0,147920.4,0.0,33912.0,162763.8,521793.9,684557.7,503577.9,1031900.8,173168.4,42
131.1,75586.0,31898.0,43688.0,25088.0,21712.4,11110.2,10244.1,0.0,147920.4,0.0,33912.0,162763.8,521795.1,684558.8,503576.6,1031900.8,173008.4,42
132.1,75586.0,31898.0,43688.0,25424.0,22048.4,11446.2,10580.1,0.0,147920.4,0.0,33912.0,162763.8,521792.3,684556.1,503579.4,1031900.8,173344.4,42
133.1,75586.0,31898.0,43688.0,25550.0,22174.4,11572.2,10706.1,0.0,147920.4,0.0,33811.1,162765.3,521912.3,684677.5,503459.5,1031900.8,173470.4,42
134.1,75586.0,31898.0,43688.0,25558.0,22182.4,11580.2,10714.1,0.0,147512.9,0.0,33756.1,162359.8,522034.6,684394.4,503337.2,1031900.8,173070.9,42
135.1,75586.0,31898.0,43688.0,25388.0,22012.4,11410.2,10544.1,0.0,147512.9,0.0,33756.1,162359.7,522035.7,684395.4,503336.0,1031900.8,172900.9,42
136.1,75586.0,31898.0,43688.0,25218.0,21842.4,11240.2,10374.2,0.0,147512.9,0.0,33756.1,162359.8,522044.3,684404.1,503327.4,1031900.8,172730.9,42
137.1,75586.0,31898.0,43688.0,25368.0,21992.4,11390.2,10524.2,0.0,147512.9,0.0,33756.2,162359.8,522027.9,684387.7,503343.8,1031900.8,172880.9,42
138.1,75586.0,31898.0,43688.0,25834.3,22458.7,11856.5,10990.5,0.0,147094.4,0.0,33756.6,161943.9,522452.4,684396.3,502919.3,1031900.8,172928.7,42
139.1,75586.0,31898.0,43688.0,25476.4,22100.7,11498.6,10632.5,0.0,147094.4,0.0,33765.5,161944.0,522443.9,684387.9,502927.8,1031900.8,172570.8,42
140.1,75586.0,31898.0,43688.0,25309.0,21933.4,11331.2,10465.1,0.0,147094.4,0.0,33786.6,161944.5,522478.7,684423.2,502893.0,1031900.8,172403.4,42
141.1,75586.0,31898.0,43688.0,25713.0,22337.4,11735.2,10869.2,0.0,147094.4,0.0,33823.1,161944.9,522520.3,684465.1,502851.5,1031900.8,172807.4,42
142.1,75586.0,31898.0,43688.0,25933.0,22557.4,11955.2,11089.2,0.0,146674.9,0.0,33603.1,161528.2,522710.5,684238.7,502661.2,1031900.8,172607.9,42
143.1,75586.0,31898.0,43688.0,25753.0,22377.4,11775.2,10909.2,0.0,146674.9,0.0,33603.1,161528.3,522681.5,684209.8,502690.2,1031900.8,172427.9,42
144.1,75586.0,31898.0,43688.0,26005.0,22629.4,12027.2,11161.2,0.0,146674.9,0.0,33603.1,161528.2,522708.2,684236.4,502663.5,1031900.8,172679.9,42
