elapsed_s,prefill30000_max_total_num_tokens,prefill30000_num_used_tokens,prefill30000_evictable_tokens,prefill30000_token_usage,prefill30000_cache_occupancy,prefill30000_cache_hit_rate,prefill30000_occupancy_frac,prefill30001_max_total_num_tokens,prefill30001_num_used_tokens,prefill30001_evictable_tokens,prefill30001_token_usage,prefill30001_cache_occupancy,prefill30001_cache_hit_rate,prefill30001_occupancy_frac,decode30002_max_total_num_tokens,decode30002_num_used_tokens,decode30002_evictable_tokens,decode30002_token_usage,decode30002_cache_occupancy,decode30002_cache_hit_rate,decode30002_occupancy_frac,decode30003_max_total_num_tokens,decode30003_num_used_tokens,decode30003_evictable_tokens,decode30003_token_usage,decode30003_cache_occupancy,decode30003_cache_hit_rate,decode30003_occupancy_frac,prefill_used_tokens,prefill_max_tokens,prefill_occupancy_frac,decode_used_tokens,decode_max_tokens,decode_occupancy_frac
96.0,60000.0,25500.0,34446.0,0.425,0.9991,0.0,0.9991,60000.0,25124.0,32768.0,0.41873333333333335,0.9648666666666667,0.0,0.9649,209038.0,107262.0,0.0,0.5131220160927679,0.5131220160927679,0.0,0.5131,209038.0,35495.0,0.0,0.16980166285555737,0.16980166285555737,0.0,0.1698,117838,120000,0.982,142757,418076,0.3415
98.0,60000.0,25500.0,34446.0,0.425,0.9991,0.0,0.9991,60000.0,33316.0,24576.0,0.5552666666666667,0.9648666666666667,0.0,0.9649,209038.0,107360.0,0.0,0.5135908303753385,0.5135908303753385,0.0,0.5136,209038.0,35575.0,0.0,0.1701843683923497,0.1701843683923497,0.0,0.1702,117838,120000,0.982,142935,418076,0.3419
100.0,60000.0,25500.0,34446.0,0.425,0.9991,0.0,0.9991,60000.0,37412.0,20480.0,0.6235333333333334,0.9648666666666667,0.0,0.9649,209038.0,107440.0,0.0,0.5139735359121308,0.5139735359121308,0.0,0.514,209038.0,35655.0,0.0,0.17056707392914208,0.17056707392914208,0.0,0.1706,117838,120000,0.982,143095,418076,0.3423
102.0,60000.0,25500.0,34446.0,0.425,0.9991,0.0,0.9991,60000.0,37412.0,20480.0,0.6235333333333334,0.9648666666666667,0.0,0.9649,209038.0,107520.0,0.0,0.5143562414489231,0.5143562414489231,0.0,0.5144,209038.0,35695.0,0.0,0.17075842669753824,0.17075842669753824,0.0,0.1708,117838,120000,0.982,143215,418076,0.3426
104.0,60000.0,25500.0,34446.0,0.425,0.9991,0.0,0.9991,60000.0,37412.0,20480.0,0.6235333333333334,0.9648666666666667,0.0,0.9649,209038.0,65705.0,0.0,0.3143208411867699,0.3143208411867699,0.0,0.3143,209038.0,35775.0,0.0,0.1711411322343306,0.1711411322343306,0.0,0.1711,117838,120000,0.982,101480,418076,0.2427
106.0,60000.0,25500.0,34446.0,0.425,0.9991,0.0,0.9991,60000.0,37412.0,20480.0,0.6235333333333334,0.9648666666666667,0.0,0.9649,209038.0,37583.0,0.0,0.1797902773658378,0.1797902773658378,0.0,0.1798,209038.0,35855.0,0.0,0.17152383777112296,0.17152383777112296,0.0,0.1715,117838,120000,0.982,73438,418076,0.1757
108.0,60000.0,25500.0,34446.0,0.425,0.9991,0.0,0.9991,60000.0,41884.0,16008.0,0.6980666666666666,0.9648666666666667,0.0,0.9649,209038.0,37663.0,0.0,0.18017298290263015,0.18017298290263015,0.0,0.1802,209038.0,81480.0,0.0,0.3897855892230121,0.3897855892230121,0.0,0.3898,117838,120000,0.982,119143,418076,0.285
110.0,60000.0,27984.0,28674.0,0.4664,0.9443,0.9377701819644114,0.9443,60000.0,41884.0,16008.0,0.6980666666666666,0.9648666666666667,0.0,0.9649,209038.0,67544.0,0.0,0.3231182847137841,0.3231182847137841,0.0,0.3231,209038.0,81560.0,0.0,0.3901682947598044,0.3901682947598044,0.0,0.3902,114550,120000,0.9546,149104,418076,0.3566
112.0,60000.0,27984.0,28674.0,0.4664,0.9443,0.9377701819644114,0.9443,60000.0,41884.0,16008.0,0.6980666666666666,0.9648666666666667,0.0,0.9649,209038.0,67544.0,0.0,0.3231182847137841,0.3231182847137841,0.0,0.3231,209038.0,81640.0,0.0,0.3905510002965968,0.3905510002965968,0.0,0.3906,114550,120000,0.9546,149184,418076,0.3568
114.0,60000.0,13214.0,45301.0,0.22023333333333334,0.97525,0.0,0.9752,60000.0,41884.0,16008.0,0.6980666666666666,0.9648666666666667,0.0,0.9649,209038.0,29905.0,0.0,0.14306011347219166,0.14306011347219166,0.0,0.1431,209038.0,123641.0,0.0,0.5914761909317923,0.5914761909317923,0.0,0.5915,116407,120000,0.9701,153546,418076,0.3673
116.0,60000.0,25502.0,33013.0,0.4250333333333333,0.97525,0.0,0.9752,60000.0,41884.0,16008.0,0.6980666666666666,0.9648666666666667,0.0,0.9649,209038.0,29985.0,0.0,0.143442819008984,0.143442819008984,0.0,0.1434,209038.0,123721.0,0.0,0.5918588964685847,0.5918588964685847,0.0,0.5919,116407,120000,0.9701,153706,418076,0.3677
