elapsed_s,prefill30000_max_total_num_tokens,prefill30000_num_used_tokens,prefill30000_evictable_tokens,prefill30000_token_usage,prefill30000_cache_occupancy,prefill30000_cache_hit_rate,prefill30000_occupancy_frac,prefill30001_max_total_num_tokens,prefill30001_num_used_tokens,prefill30001_evictable_tokens,prefill30001_token_usage,prefill30001_cache_occupancy,prefill30001_cache_hit_rate,prefill30001_occupancy_frac,decode30002_max_total_num_tokens,decode30002_num_used_tokens,decode30002_evictable_tokens,decode30002_token_usage,decode30002_cache_occupancy,decode30002_cache_hit_rate,decode30002_occupancy_frac,decode30003_max_total_num_tokens,decode30003_num_used_tokens,decode30003_evictable_tokens,decode30003_token_usage,decode30003_cache_occupancy,decode30003_cache_hit_rate,decode30003_occupancy_frac,prefill_used_tokens,prefill_max_tokens,prefill_occupancy_frac,decode_used_tokens,decode_max_tokens,decode_occupancy_frac
40.0,60000.0,18253.0,36342.0,0.3042166666666667,0.9099166666666667,0.0,0.9099,60000.0,25494.0,26937.0,0.4249,0.87385,0.0,0.8739,209036.0,76740.0,0.0,0.36711379858014886,0.36711379858014886,0.0,0.3671,209036.0,20451.0,0.0,0.09783482270996384,0.09783482270996384,0.0,0.0978,107026,120000,0.8919,97191,418072,0.2325
42.0,60000.0,18253.0,36342.0,0.3042166666666667,0.9099166666666667,0.0,0.9099,60000.0,20187.0,34830.0,0.33645,0.91695,0.9311346863468635,0.917,209036.0,68283.0,0.0,0.32665665244264147,0.32665665244264147,0.0,0.3267,209036.0,20451.0,0.0,0.09783482270996384,0.09783482270996384,0.0,0.0978,109612,120000,0.9134,88734,418072,0.2122
44.0,60000.0,18253.0,36342.0,0.3042166666666667,0.9099166666666667,0.0,0.9099,60000.0,34066.0,24666.0,0.5677666666666666,0.9788666666666667,0.0,0.9789,209036.0,68481.0,0.0,0.32760385770872,0.32760385770872,0.0,0.3276,209036.0,20451.0,0.0,0.09783482270996384,0.09783482270996384,0.0,0.0978,113327,120000,0.9444,88932,418072,0.2127
46.0,60000.0,18253.0,36342.0,0.3042166666666667,0.9099166666666667,0.0,0.9099,60000.0,34066.0,24666.0,0.5677666666666666,0.9788666666666667,0.0,0.9789,209036.0,103843.0,0.0,0.49677089113836853,0.49677089113836853,0.0,0.4968,209036.0,20451.0,0.0,0.09783482270996384,0.09783482270996384,0.0,0.0978,113327,120000,0.9444,124294,418072,0.2973
48.0,60000.0,18253.0,36342.0,0.3042166666666667,0.9099166666666667,0.0,0.9099,60000.0,34066.0,24666.0,0.5677666666666666,0.9788666666666667,0.0,0.9789,209036.0,103963.0,0.0,0.4973449549359919,0.4973449549359919,0.0,0.4973,209036.0,20451.0,0.0,0.09783482270996384,0.09783482270996384,0.0,0.0978,113327,120000,0.9444,124414,418072,0.2976
50.0,60000.0,18253.0,36342.0,0.3042166666666667,0.9099166666666667,0.0,0.9099,60000.0,34066.0,24666.0,0.5677666666666666,0.9788666666666667,0.0,0.9789,209036.0,63638.0,0.0,0.3044355996096366,0.3044355996096366,0.0,0.3044,209036.0,20451.0,0.0,0.09783482270996384,0.09783482270996384,0.0,0.0978,113327,120000,0.9444,84089,418072,0.2011
52.0,60000.0,18253.0,36342.0,0.3042166666666667,0.9099166666666667,0.0,0.9099,60000.0,21680.0,38228.0,0.36133333333333334,0.9984666666666666,0.9698487966359488,0.9985,209036.0,35331.0,0.0,0.16901873361526246,0.16901873361526246,0.0,0.169,209036.0,20451.0,0.0,0.09783482270996384,0.09783482270996384,0.0,0.0978,114503,120000,0.9542,55782,418072,0.1334
54.0,60000.0,18253.0,36342.0,0.3042166666666667,0.9099166666666667,0.0,0.9099,60000.0,49685.0,0.0,0.8280833333333333,0.8280833333333333,0.8910608320375718,0.8281,209036.0,35371.0,0.0,0.16921008821447023,0.16921008821447023,0.0,0.1692,209036.0,20451.0,0.0,0.09783482270996384,0.09783482270996384,0.0,0.0978,104280,120000,0.869,55822,418072,0.1335
56.0,60000.0,35242.0,0.0,0.5873666666666667,0.5873666666666667,0.983808832560996,0.5874,60000.0,49685.0,0.0,0.8280833333333333,0.8280833333333333,0.8910608320375718,0.8281,209036.0,35371.0,0.0,0.16921008821447023,0.16921008821447023,0.0,0.1692,209036.0,76466.0,0.0,0.3658030195755755,0.3658030195755755,0.0,0.3658,84927,120000,0.7077,111837,418072,0.2675
58.0,60000.0,35242.0,0.0,0.5873666666666667,0.5873666666666667,0.983808832560996,0.5874,60000.0,49685.0,0.0,0.8280833333333333,0.8280833333333333,0.8910608320375718,0.8281,209036.0,35371.0,0.0,0.16921008821447023,0.16921008821447023,0.0,0.1692,209036.0,112357.0,0.0,0.537500717579747,0.537500717579747,0.0,0.5375,84927,120000,0.7077,147728,418072,0.3534
