elapsed_s,prefill30000_max_total_num_tokens,prefill30000_num_used_tokens,prefill30000_evictable_tokens,prefill30000_token_usage,prefill30000_cache_occupancy,prefill30000_cache_hit_rate,prefill30000_occupancy_frac,prefill30001_max_total_num_tokens,prefill30001_num_used_tokens,prefill30001_evictable_tokens,prefill30001_token_usage,prefill30001_cache_occupancy,prefill30001_cache_hit_rate,prefill30001_occupancy_frac,decode30002_max_total_num_tokens,decode30002_num_used_tokens,decode30002_evictable_tokens,decode30002_token_usage,decode30002_cache_occupancy,decode30002_cache_hit_rate,decode30002_occupancy_frac,decode30003_max_total_num_tokens,decode30003_num_used_tokens,decode30003_evictable_tokens,decode30003_token_usage,decode30003_cache_occupancy,decode30003_cache_hit_rate,decode30003_occupancy_frac,prefill_used_tokens,prefill_max_tokens,prefill_occupancy_frac,decode_used_tokens,decode_max_tokens,decode_occupancy_frac
102.0,112000.0,79046.0,29044.0,0.7057678571428572,0.9650892857142858,0.946988973706531,0.9651,112000.0,66297.0,31836.0,0.5919375,0.8761875,0.9040880503144654,0.8762,133263.0,41960.0,0.0,0.314866091863458,0.314866091863458,0.0,0.3149,133263.0,109934.0,0.0,0.8249401559322542,0.8249401559322542,0.0,0.8249,206223,224000,0.9206,151894,266526,0.5699
104.0,112000.0,68510.0,40825.0,0.6116964285714286,0.9762053571428572,0.0,0.9762,112000.0,66297.0,31836.0,0.5919375,0.8761875,0.9040880503144654,0.8762,133263.0,41960.0,0.0,0.314866091863458,0.314866091863458,0.0,0.3149,133263.0,110054.0,0.0,0.825840630932817,0.825840630932817,0.0,0.8258,207468,224000,0.9262,152014,266526,0.5704
106.0,112000.0,76702.0,34891.0,0.6848392857142858,0.9963660714285715,0.0,0.9964,112000.0,66297.0,31836.0,0.5919375,0.8761875,0.9040880503144654,0.8762,133263.0,41960.0,0.0,0.314866091863458,0.314866091863458,0.0,0.3149,133263.0,81925.0,0.0,0.6147617868425594,0.6147617868425594,0.0,0.6148,209726,224000,0.9363,123885,266526,0.4648
108.0,112000.0,76702.0,34891.0,0.6848392857142858,0.9963660714285715,0.0,0.9964,112000.0,27984.0,72833.0,0.24985714285714286,0.9001517857142857,0.9377701819644114,0.9002,133263.0,41960.0,0.0,0.314866091863458,0.314866091863458,0.0,0.3149,133263.0,111888.0,0.0,0.8396028905247518,0.8396028905247518,0.0,0.8396,212410,224000,0.9483,153848,266526,0.5772
110.0,112000.0,76702.0,34891.0,0.6848392857142858,0.9963660714285715,0.0,0.9964,112000.0,27984.0,72833.0,0.24985714285714286,0.9001517857142857,0.9377701819644114,0.9002,133263.0,42803.0,0.0,0.32119192874241165,0.32119192874241165,0.0,0.3212,133263.0,111968.0,0.0,0.8402032071917936,0.8402032071917936,0.0,0.8402,212410,224000,0.9483,154771,266526,0.5807
112.0,112000.0,76702.0,34891.0,0.6848392857142858,0.9963660714285715,0.0,0.9964,112000.0,27984.0,72833.0,0.24985714285714286,0.9001517857142857,0.9377701819644114,0.9002,133263.0,42843.0,0.0,0.3214920870759326,0.3214920870759326,0.0,0.3215,133263.0,112051.0,0.0,0.8408260357338496,0.8408260357338496,0.0,0.8408,212410,224000,0.9483,154894,266526,0.5812
114.0,112000.0,9116.0,100838.0,0.08139285714285714,0.9817321428571428,0.0,0.9817,112000.0,27984.0,72833.0,0.24985714285714286,0.9001517857142857,0.9377701819644114,0.9002,133263.0,55638.0,0.0,0.41750523401094075,0.41750523401094075,0.0,0.4175,133263.0,65416.0,0.0,0.49087893864013266,0.49087893864013266,0.0,0.4909,210771,224000,0.9409,121054,266526,0.4542
116.0,112000.0,9116.0,100838.0,0.08139285714285714,0.9817321428571428,0.0,0.9817,112000.0,27984.0,72833.0,0.24985714285714286,0.9001517857142857,0.9377701819644114,0.9002,133263.0,55678.0,0.0,0.4178053923444617,0.4178053923444617,0.0,0.4178,133263.0,65576.0,0.0,0.4920795719742164,0.4920795719742164,0.0,0.4921,210771,224000,0.9409,121254,266526,0.4549
118.0,112000.0,9116.0,100838.0,0.08139285714285714,0.9817321428571428,0.0,0.9817,112000.0,27984.0,72833.0,0.24985714285714286,0.9001517857142857,0.9377701819644114,0.9002,133263.0,12787.0,0.0,0.09595311526830404,0.09595311526830404,0.0,0.096,133263.0,65656.0,0.0,0.4926798886412583,0.4926798886412583,0.0,0.4927,210771,224000,0.9409,78443,266526,0.2943
120.0,112000.0,0.0,109457.0,0.0,0.9772946428571428,0.0,0.9773,112000.0,0.0,102674.0,0.0,0.9167321428571429,0.0,0.9167,133263.0,12867.0,0.0,0.0965534319353459,0.0965534319353459,0.0,0.0966,133263.0,65736.0,0.0,0.49328020530830013,0.49328020530830013,0.0,0.4933,212131,224000,0.947,78603,266526,0.2949
